customer_id,age,region,customer_type,total_purchases,total_spent,avg_purchase_value,satisfaction_score,account_status,referral_source
9263,34,Midwest,Gold,30,9744.87,64.39,1.6,Inactive,Online
9264,54,West,Gold,23,6309.0,127.41,3.3,Inactive,Referral
9265,31,Southeast,Bronze,82,4491.41,250.34,1.1,Active,Referral
9266,42,Southeast,Platinum,36,8275.32,433.89,3.2,Active,Store
9267,73,West,Bronze,64,2128.22,403.54,3.1,Inactive,Referral
9268,47,Southeast,Silver,88,4143.26,253.01,1.2,Active,Online
9269,46,Northeast,Bronze,62,5277.68,394.96,3.8,Active,Store
9270,37,West,Bronze,55,5045.4,385.21,3.3,Inactive,Online
9271,38,Northeast,Silver,73,9209.72,293.72,3.5,Active,Referral
9272,78,Southwest,Silver,17,2926.68,117.96,3.1,Active,Referral
9273,70,West,Silver,64,565.04,180.52,3.9,Active,Advertisement
9274,39,West,Silver,28,9163.77,90.39,3.1,Active,Referral
9275,52,Midwest,Platinum,76,2170.68,13.5,4.7,Active,Referral
9276,54,Midwest,Bronze,3,3790.28,49.46,4.8,Inactive,Store
9277,33,West,Bronze,11,5308.92,382.22,3.9,Active,Online
9278,67,Southwest,Gold,55,9758.8,26.41,4.6,Active,Referral
9279,75,Southeast,Bronze,47,5352.68,205.93,4.7,Active,Store
9280,66,Midwest,Silver,18,4477.43,493.03,2.0,Active,Online
9281,60,Southwest,Silver,25,5836.38,399.67,5.0,Inactive,Referral
9282,34,Southwest,Bronze,37,9708.08,377.8,2.1,Active,Online
9283,33,Midwest,Platinum,79,8179.45,144.61,1.1,Inactive,Online
9284,75,Southeast,Bronze,24,1689.68,324.45,4.8,Active,Store
9285,72,Midwest,Bronze,55,8032.6,254.37,1.9,Active,Referral
9286,19,Southwest,Bronze,73,8410.99,315.67,3.3,Active,Online
9287,21,Northeast,Bronze,100,6906.94,223.55,4.9,Inactive,Online
9288,38,Midwest,Bronze,27,6572.33,270.17,1.2,Active,Online
9289,56,Southwest,Silver,60,4408.77,494.31,2.1,Active,Online
9290,51,Midwest,Gold,91,6416.95,171.36,3.4,Active,Online
9291,47,Southwest,Gold,88,7375.75,116.06,4.1,Suspended,Online
9292,23,Southeast,Bronze,88,1228.2,229.76,4.2,Inactive,Online
9293,34,Southwest,Bronze,50,2573.3,266.92,4.5,Active,Store
9294,56,West,Platinum,11,1940.82,51.96,1.7,Active,Advertisement
9295,42,Northeast,Bronze,7,8412.12,404.93,2.5,Active,Social Media
9296,22,Southwest,Platinum,99,6800.03,216.81,3.9,Suspended,Online
9297,22,Midwest,Gold,57,4507.79,212.46,3.9,Inactive,Online
9298,37,Midwest,Platinum,87,8260.56,332.83,2.2,Active,Online
9299,33,Southwest,Bronze,22,7167.81,388.89,2.2,Suspended,Online
9300,68,West,Bronze,36,9135.93,493.11,2.3,Active,Store
9301,58,Southwest,Silver,10,768.07,95.02,4.6,Active,Advertisement
9302,54,Southeast,Gold,16,5091.57,179.32,4.6,Inactive,Social Media
9303,57,West,Bronze,91,7067.48,92.45,1.1,Active,Referral
9304,26,Southwest,Gold,55,2074.93,441.62,2.3,Suspended,Referral
9305,22,Northeast,Bronze,52,3271.26,278.76,2.6,Active,Online
9306,59,West,Silver,66,4189.76,427.7,4.9,Active,Referral
9307,74,Southwest,Gold,1,7943.26,492.76,4.8,Active,Store
9308,19,Northeast,Bronze,28,4935.76,279.6,3.5,Inactive,Store
9309,26,Southwest,Bronze,56,4928.7,67.89,1.2,Active,Store
9310,60,Southeast,Bronze,33,4308.88,187.02,1.8,Active,Social Media
9311,53,Midwest,Bronze,77,2285.89,27.73,2.7,Active,Referral
9312,39,Southwest,Bronze,96,9230.72,426.16,4.8,Active,Referral
9313,39,West,Bronze,81,3178.01,18.76,1.4,Active,Referral
9314,39,Southwest,Bronze,92,5674.66,300.17,4.2,Active,Online
9315,51,Southwest,Gold,1,1487.8,62.01,1.8,Active,Online
9316,72,Southwest,Platinum,74,4342.43,13.7,3.0,Active,Referral
9317,46,Southwest,Silver,30,9038.04,135.51,4.1,Active,Store
9318,55,West,Bronze,76,9954.65,280.41,3.8,Active,Store
9319,76,West,Bronze,43,3617.52,46.79,4.1,Active,Referral
9320,63,Southwest,Gold,89,1539.91,311.3,4.3,Active,Social Media
9321,50,Midwest,Silver,55,3144.52,339.28,2.2,Inactive,Online
9322,35,Southwest,Platinum,97,3272.42,485.15,2.5,Active,Store
9323,24,West,Bronze,53,6445.09,450.77,4.3,Inactive,Store
9324,18,Southeast,Gold,52,4961.57,287.73,1.2,Inactive,Referral
9325,80,Southwest,Silver,73,7684.6,398.75,3.1,Suspended,Online
9326,50,Southwest,Platinum,75,7013.03,188.18,4.7,Inactive,Store
9327,18,Southwest,Silver,85,2513.09,297.0,4.5,Active,Advertisement
9328,41,Southwest,Silver,45,7842.56,207.64,4.2,Active,Online
9329,21,Northeast,Silver,53,8474.62,175.15,1.1,Active,Advertisement
9330,21,Southwest,Gold,30,5983.9,366.54,4.6,Inactive,Referral
9331,78,West,Bronze,82,9276.68,155.37,4.6,Active,Store
9332,35,West,Bronze,23,7829.48,196.47,3.7,Inactive,Social Media
9333,44,Northeast,Silver,24,5953.96,189.91,2.2,Active,Online
9334,60,Southwest,Bronze,34,9061.66,436.5,3.0,Inactive,Online
9335,76,Midwest,Silver,56,6003.58,93.5,4.1,Inactive,Online
9336,49,Southwest,Platinum,71,5211.91,196.92,4.3,Active,Referral
9337,50,West,Silver,68,3562.58,445.06,2.4,Inactive,Advertisement
9338,45,Southeast,Silver,85,8828.63,17.5,2.3,Active,Online
9339,59,Southeast,Silver,27,1227.27,474.45,3.9,Inactive,Advertisement
9340,58,Midwest,Gold,75,4735.03,450.46,3.7,Inactive,Store
9341,72,Southwest,Platinum,32,5374.13,214.75,3.1,Inactive,Online
9342,53,Northeast,Silver,52,5547.49,329.98,2.7,Active,Online
9343,77,Southwest,Silver,15,6518.9,495.62,3.6,Active,Store
9344,23,Midwest,Bronze,25,5057.96,281.92,1.1,Inactive,Store
9345,79,Midwest,Bronze,11,2568.18,57.48,1.3,Inactive,Online
9346,33,Midwest,Bronze,86,8569.44,428.28,3.3,Active,Advertisement
9347,51,Southeast,Bronze,89,6575.25,75.73,1.8,Active,Online
9348,40,Southwest,Silver,76,8581.88,136.06,4.1,Active,Referral
9349,67,Southwest,Silver,86,2760.43,438.02,4.1,Active,Referral
9350,59,Northeast,Bronze,30,6370.57,135.45,3.8,Inactive,Social Media
9351,41,Midwest,Platinum,99,7141.74,375.09,4.6,Active,Online
9352,73,Midwest,Silver,26,3834.05,229.36,1.6,Active,Online
9353,66,West,Silver,35,8122.44,382.28,2.0,Suspended,Online
9354,30,West,Gold,58,25.09,123.85,2.0,Active,Online
9355,73,Southeast,Silver,86,5949.2,215.59,4.1,Active,Store
9356,35,Southwest,Bronze,2,6135.68,165.9,3.1,Active,Online
9357,71,Northeast,Gold,93,5338.43,132.03,2.0,Active,Store
9358,30,Northeast,Bronze,31,6300.48,164.07,1.5,Active,Social Media
9359,66,Midwest,Silver,14,1672.27,168.27,4.6,Inactive,Referral
9360,54,Northeast,Bronze,74,6847.81,478.14,3.8,Active,Social Media
9361,60,Midwest,Silver,65,3357.89,271.28,3.1,Active,Social Media
9362,56,Southwest,Bronze,89,4520.54,236.41,4.9,Inactive,Online
9363,78,Northeast,Gold,62,3331.09,256.63,4.4,Suspended,Online
9364,59,Midwest,Bronze,97,4739.36,498.1,1.7,Active,Online
9365,34,Southwest,Gold,0,6215.69,330.26,3.0,Active,Social Media
9366,32,Southwest,Gold,74,8383.43,354.71,2.9,Inactive,Referral
9367,35,Midwest,Bronze,4,4834.35,163.67,4.4,Active,Social Media
9368,40,Midwest,Bronze,89,3232.24,241.05,1.6,Active,Referral
9369,71,Southeast,Gold,5,4879.42,100.19,2.8,Active,Online
9370,68,Southwest,Bronze,98,6888.04,345.74,3.5,Inactive,Store
9371,47,Midwest,Bronze,4,3467.01,178.8,4.8,Suspended,Store
9372,75,Southwest,Bronze,72,4142.82,376.66,4.6,Active,Referral
9373,51,Northeast,Silver,27,5628.4,114.45,3.1,Active,Online
9374,75,West,Bronze,82,2940.09,207.72,3.4,Inactive,Online
9375,21,West,Bronze,68,2090.85,240.88,4.4,Active,Online
9376,20,Midwest,Silver,86,1403.92,91.6,4.0,Inactive,Store
9377,24,Midwest,Bronze,43,3526.1,44.1,4.5,Active,Store
9378,73,Southwest,Bronze,15,483.43,165.36,4.6,Active,Store
9379,35,Midwest,Platinum,70,5834.83,277.0,4.3,Active,Referral
9380,59,Southwest,Silver,77,1759.09,329.81,1.0,Active,Referral
9381,24,Midwest,Bronze,21,3773.95,218.38,2.2,Active,Store
9382,57,Southwest,Bronze,72,2692.23,255.14,2.6,Active,Store
9383,23,Midwest,Silver,22,6303.9,276.16,3.7,Active,Social Media
9384,39,Southeast,Bronze,42,8503.46,260.84,2.2,Active,Online
9385,75,Southwest,Platinum,67,6333.01,54.26,2.3,Active,Online
9386,18,Southeast,Silver,42,5425.05,208.45,2.6,Active,Online
9387,21,Southeast,Platinum,25,6690.84,110.12,4.8,Active,Referral
9388,63,Southeast,Gold,40,299.91,271.53,2.7,Active,Advertisement
9389,66,Southeast,Silver,69,1228.45,381.46,1.6,Inactive,Online
9390,69,Northeast,Silver,30,949.27,293.95,1.0,Inactive,Social Media
9391,67,West,Gold,16,981.97,118.69,1.9,Active,Store
9392,60,Northeast,Silver,8,2604.84,111.8,4.8,Active,Online
9393,46,Midwest,Bronze,90,5320.52,28.13,4.8,Active,Referral
9394,38,Midwest,Silver,54,1146.82,218.93,3.1,Active,Referral
9395,43,West,Bronze,5,9351.16,222.1,3.6,Suspended,Referral
9396,31,West,Gold,69,8542.57,125.85,4.2,Inactive,Online
9397,26,West,Silver,63,9716.44,384.49,1.2,Active,Online
9398,76,Southeast,Platinum,3,425.0,199.38,2.5,Active,Store
9399,64,Northeast,Silver,66,8514.02,338.01,3.6,Active,Store
9400,29,Midwest,Gold,87,8037.34,323.63,4.6,Active,Referral
9401,59,Northeast,Bronze,55,9021.06,306.32,3.9,Active,Advertisement
9402,68,Northeast,Bronze,17,5279.44,454.95,2.4,Inactive,Store
9403,73,Northeast,Platinum,31,7878.89,17.79,4.6,Active,Social Media
9404,68,West,Gold,84,512.87,43.34,3.7,Inactive,Referral
9405,23,West,Silver,47,758.78,363.85,4.3,Inactive,Online
9406,37,Midwest,Bronze,28,1185.32,183.23,2.5,Active,Store
9407,41,Midwest,Silver,31,9147.89,493.4,1.0,Active,Social Media
9408,44,Midwest,Gold,24,611.69,116.04,1.7,Inactive,Referral
9409,55,Northeast,Bronze,75,1001.5,99.88,4.7,Active,Store
9410,25,West,Gold,62,9304.1,298.23,1.1,Active,Advertisement
9411,18,Southeast,Bronze,8,1073.93,146.92,3.4,Inactive,Referral
9412,71,Northeast,Bronze,70,8697.56,176.84,2.6,Active,Social Media
9413,66,Southwest,Gold,13,7892.71,461.3,2.7,Active,Referral
9414,66,Northeast,Bronze,19,402.82,22.86,2.6,Active,Referral
9415,41,West,Bronze,83,218.47,270.32,1.3,Inactive,Online
9416,64,Southwest,Gold,9,5343.88,174.1,1.5,Inactive,Store
9417,24,Northeast,Gold,10,9971.75,179.54,1.3,Active,Social Media
9418,36,West,Bronze,38,8788.3,131.43,1.2,Active,Referral
9419,39,West,Platinum,18,3100.25,76.08,1.3,Active,Social Media
9420,80,Southeast,Bronze,18,3863.09,26.9,3.8,Inactive,Store
9421,74,Northeast,Platinum,42,3879.06,493.97,1.5,Inactive,Online
9422,72,West,Gold,60,7341.79,333.58,2.0,Active,Advertisement
9423,77,Midwest,Bronze,69,3411.33,390.83,3.6,Inactive,Store
9424,52,West,Bronze,71,1477.97,41.85,1.4,Inactive,Social Media
9425,79,Southeast,Bronze,64,7471.07,17.27,4.6,Active,Online
9426,47,West,Bronze,22,4580.16,304.14,2.9,Suspended,Advertisement
9427,46,Northeast,Silver,100,767.79,364.68,4.9,Active,Referral
9428,39,Northeast,Bronze,59,7900.52,203.48,1.8,Inactive,Online
9429,28,Southwest,Bronze,9,5853.11,200.0,1.1,Active,Online
9430,37,Northeast,Gold,62,4893.69,198.39,3.4,Active,Online
9431,79,Southwest,Bronze,1,6733.43,84.85,2.3,Inactive,Online
9432,46,Midwest,Silver,35,5053.68,379.42,3.3,Active,Online
9433,68,Southeast,Bronze,56,6484.2,115.44,2.9,Inactive,Online
9434,58,Midwest,Gold,65,8674.89,168.96,2.8,Active,Social Media
9435,59,Southwest,Silver,78,6135.14,338.92,4.4,Active,Social Media
9436,51,West,Gold,19,6596.0,10.05,1.8,Active,Social Media
9437,18,West,Bronze,41,6138.56,385.47,3.0,Active,Referral
9438,48,Midwest,Bronze,20,5311.8,450.56,2.7,Active,Referral
9439,47,West,Bronze,93,1719.72,35.29,3.7,Active,Referral
9440,65,Southwest,Bronze,87,3356.78,299.9,1.2,Active,Online
9441,35,Southeast,Bronze,65,6931.09,210.14,3.1,Active,Store
9442,72,Northeast,Silver,37,4254.76,48.45,2.9,Active,Online
9443,75,Southwest,Silver,85,4061.29,344.29,4.9,Active,Store
9444,34,Southwest,Gold,92,7592.69,310.04,4.0,Active,Referral
9445,55,Northeast,Silver,77,55.69,324.9,1.6,Active,Social Media
9446,31,Northeast,Silver,68,6789.94,408.61,3.0,Active,Advertisement
9447,40,Southeast,Platinum,23,4892.27,150.59,4.1,Active,Social Media
9448,42,Southeast,Silver,25,3767.63,341.76,3.1,Inactive,Store
9449,32,Southeast,Silver,1,3405.37,374.23,2.4,Active,Referral
9450,63,West,Platinum,45,1728.75,92.72,2.5,Inactive,Online
9451,73,Southwest,Platinum,33,3342.52,478.96,2.5,Suspended,Store
9452,39,Northeast,Silver,61,3914.18,176.59,1.1,Inactive,Online
9453,20,Southwest,Silver,86,4374.49,359.72,3.9,Active,Online
9454,73,Southwest,Silver,40,6723.01,379.47,3.4,Active,Store
9455,72,Southeast,Gold,98,4535.71,256.98,2.1,Inactive,Referral
9456,36,Southeast,Platinum,14,7962.84,73.07,3.5,Active,Social Media
9457,74,Southwest,Bronze,54,6397.38,145.07,2.2,Active,Store
9458,61,Southeast,Gold,2,1895.97,124.78,2.0,Inactive,Store
9459,51,West,Silver,75,2771.73,264.13,4.0,Active,Social Media
9460,52,Northeast,Bronze,37,792.49,138.02,4.2,Active,Referral
9461,67,Southwest,Gold,50,9457.22,277.92,3.5,Suspended,Advertisement
9462,78,Northeast,Silver,16,8865.5,151.22,4.1,Inactive,Online
9463,18,West,Bronze,90,847.96,10.48,2.5,Active,Social Media
9464,69,Southeast,Platinum,82,5740.76,188.0,1.3,Active,Advertisement
9465,38,Midwest,Silver,48,9604.02,307.36,3.4,Active,Online
9466,46,West,Silver,20,7471.43,389.11,2.0,Inactive,Store
9467,23,Midwest,Gold,87,4918.12,23.9,4.1,Inactive,Store
9468,54,Northeast,Platinum,23,2411.03,136.57,2.4,Active,Advertisement
9469,18,Southwest,Gold,82,2790.37,492.88,3.7,Active,Online
9470,68,Southeast,Silver,94,7362.38,138.29,3.2,Active,Store
9471,18,West,Silver,39,7805.75,390.83,4.3,Inactive,Social Media
9472,44,Southeast,Bronze,19,5286.93,259.59,4.3,Active,Online
9473,38,Midwest,Silver,78,1209.49,69.87,1.3,Active,Social Media
9474,70,Midwest,Platinum,34,9338.68,325.27,2.2,Active,Referral
9475,33,Southwest,Gold,47,8447.63,483.51,4.5,Inactive,Store
9476,61,Midwest,Bronze,98,1405.39,444.55,2.6,Inactive,Online
9477,76,Southwest,Bronze,32,567.28,348.24,3.1,Active,Online
9478,78,West,Platinum,55,5358.68,260.95,1.7,Active,Referral
9479,71,Southwest,Gold,40,2841.43,166.47,3.2,Active,Online
9480,57,Midwest,Silver,53,2832.5,184.91,2.1,Active,Advertisement
9481,43,Northeast,Silver,43,872.22,179.64,4.3,Active,Social Media
9482,33,Southwest,Bronze,81,9533.86,461.82,1.8,Inactive,Social Media
9483,45,Southeast,Gold,80,8301.66,113.54,2.4,Active,Referral
9484,18,Northeast,Silver,71,1138.35,195.23,1.4,Suspended,Referral
9485,53,Southwest,Silver,83,8765.99,221.66,3.4,Inactive,Social Media
9486,27,Southeast,Bronze,10,6829.56,210.36,4.8,Active,Referral
9487,60,Northeast,Silver,93,3254.41,12.06,1.7,Active,Referral
9488,34,Southwest,Bronze,90,8712.51,142.78,1.1,Inactive,Referral
9489,74,West,Platinum,13,5980.22,254.3,2.7,Active,Store
9490,76,Southeast,Platinum,41,8486.7,382.64,4.0,Active,Store
9491,40,West,Gold,78,4692.68,289.04,4.9,Active,Store
9492,24,Midwest,Platinum,11,5006.51,198.58,1.2,Active,Referral
9493,61,Southwest,Silver,83,2910.1,335.92,4.1,Active,Online
9494,70,Southwest,Bronze,16,3876.93,336.29,2.5,Active,Advertisement
9495,24,Southeast,Gold,89,5677.52,131.48,1.6,Active,Social Media
9496,61,Southwest,Bronze,77,9470.59,60.85,1.8,Active,Online
9497,32,Midwest,Silver,24,6001.18,403.56,4.7,Inactive,Referral
9498,51,Southwest,Bronze,25,1473.78,269.59,4.2,Active,Online
9499,63,Northeast,Silver,46,69.96,96.5,2.2,Active,Store
9500,62,West,Silver,24,8509.88,138.41,4.8,Active,Referral
9501,21,Midwest,Bronze,88,3643.25,385.55,1.4,Active,Online
9502,31,Midwest,Bronze,59,3149.66,330.1,2.3,Active,Store
9503,31,West,Silver,59,8007.31,473.13,3.6,Inactive,Online
9504,33,West,Gold,26,9453.64,237.82,5.0,Active,Online
9505,24,Midwest,Silver,42,7480.45,35.57,2.9,Active,Online
9506,49,West,Bronze,75,1738.47,353.21,4.2,Active,Social Media
9507,36,Southeast,Silver,19,3913.78,134.91,4.7,Active,Store
9508,19,West,Gold,62,7593.99,168.69,1.0,Active,Referral
9509,27,Northeast,Silver,79,9069.26,106.36,2.2,Active,Store
9510,67,Northeast,Bronze,24,9986.0,161.38,1.4,Active,Referral
9511,78,Southeast,Platinum,26,5115.61,416.45,4.1,Suspended,Store
9512,34,West,Bronze,51,8225.25,292.59,3.3,Inactive,Online
9513,54,Northeast,Bronze,81,466.32,63.49,1.4,Active,Online
9514,29,Southwest,Silver,9,2858.25,297.44,2.7,Inactive,Store
9515,23,West,Bronze,49,3715.13,320.45,3.1,Active,Online
9516,39,Southeast,Platinum,29,9755.24,443.56,3.8,Active,Social Media
9517,49,West,Bronze,0,33.94,431.23,4.1,Active,Referral
9518,58,Midwest,Bronze,53,3080.21,40.81,1.4,Active,Online
9519,37,Midwest,Bronze,3,9304.12,434.68,3.0,Inactive,Store
9520,18,Northeast,Silver,86,3066.78,34.93,1.6,Active,Online
9521,71,Midwest,Bronze,6,2250.67,85.52,4.0,Active,Social Media
9522,64,Southeast,Bronze,29,7300.89,64.66,3.6,Inactive,Referral
9523,70,Northeast,Bronze,89,7453.39,99.03,3.9,Active,Social Media
9524,75,Southeast,Silver,64,4721.78,403.6,1.3,Active,Online
9525,23,Southeast,Gold,28,9469.17,346.2,3.0,Active,Referral
9526,36,Midwest,Silver,24,2027.07,346.61,4.4,Active,Online
9527,35,Midwest,Silver,39,9134.16,461.84,3.9,Inactive,Online
9528,23,Southeast,Bronze,25,7555.08,202.01,4.4,Active,Advertisement
9529,62,Midwest,Gold,16,3682.08,11.61,1.8,Active,Store
9530,50,Midwest,Silver,30,8069.09,323.49,2.1,Inactive,Referral
9531,40,Midwest,Bronze,60,1332.02,435.36,2.8,Active,Online
9532,40,West,Silver,7,1309.82,488.37,3.1,Active,Online
9533,43,Southeast,Silver,68,9299.37,188.31,2.0,Active,Online
9534,30,Southwest,Bronze,0,947.81,412.85,2.5,Active,Online
9535,24,Southeast,Bronze,78,40.8,426.12,3.7,Active,Online
9536,32,Northeast,Bronze,99,3890.3,80.77,3.6,Active,Store
9537,61,Midwest,Gold,70,1038.51,319.43,1.4,Active,Store
9538,44,Midwest,Bronze,45,8630.36,94.84,4.9,Active,Store
9539,43,Southwest,Silver,90,9226.94,228.85,3.3,Inactive,Store
9540,50,Northeast,Bronze,98,4824.26,440.84,2.9,Active,Online
9541,32,West,Bronze,90,4254.72,396.84,4.9,Inactive,Referral
9542,53,Southeast,Bronze,19,5390.39,289.47,1.6,Active,Online
9543,62,West,Bronze,81,2261.95,406.27,3.2,Active,Store
9544,72,Northeast,Bronze,39,2979.66,84.89,4.2,Active,Advertisement
9545,44,Southwest,Silver,1,1009.77,105.51,2.6,Inactive,Social Media
9546,74,Northeast,Silver,93,4464.5,112.34,3.9,Active,Store
9547,22,Southwest,Gold,60,6116.92,390.25,4.6,Active,Store
9548,78,West,Bronze,93,9302.24,446.57,2.0,Active,Advertisement
9549,19,West,Gold,70,7390.73,285.79,2.0,Active,Referral
9550,72,Northeast,Platinum,76,7230.64,479.41,2.4,Inactive,Social Media
9551,75,Northeast,Bronze,96,3079.99,366.73,2.7,Active,Referral
9552,50,Midwest,Platinum,29,8882.93,286.21,1.4,Active,Online
9553,33,Southwest,Bronze,29,9469.56,309.68,1.9,Active,Advertisement
9554,40,Midwest,Silver,86,9322.63,426.27,4.5,Suspended,Online
9555,55,Southeast,Bronze,44,388.03,54.19,3.3,Inactive,Store
9556,72,Southeast,Silver,23,6043.51,92.33,2.1,Active,Online
9557,33,Northeast,Silver,83,6432.25,140.48,4.8,Active,Advertisement
9558,31,West,Bronze,91,2950.65,448.44,4.1,Active,Online
9559,46,Southeast,Gold,55,9924.12,473.02,2.4,Active,Online
9560,43,Southeast,Silver,82,2911.87,184.52,4.1,Active,Referral
9561,52,Midwest,Silver,60,2166.12,462.69,3.4,Active,Referral
9562,32,Midwest,Platinum,12,4841.46,277.96,3.7,Active,Social Media
9563,20,Southeast,Platinum,79,3231.47,241.9,2.3,Active,Social Media
9564,40,Northeast,Platinum,55,9240.29,418.05,1.8,Active,Referral
9565,46,Midwest,Gold,14,4400.77,277.58,2.0,Inactive,Referral
9566,51,Southeast,Bronze,10,4101.5,232.7,1.3,Active,Store
9567,50,West,Bronze,11,6258.62,17.82,2.9,Inactive,Store
9568,58,Midwest,Bronze,85,811.15,16.32,2.6,Active,Social Media
9569,58,Southeast,Platinum,88,7567.33,317.52,1.0,Active,Referral
9570,40,Southwest,Bronze,2,7683.99,45.97,4.4,Inactive,Social Media
9571,24,Midwest,Bronze,23,4740.26,371.1,3.7,Active,Online
9572,20,Southwest,Bronze,88,9556.98,314.95,2.8,Active,Social Media
9573,75,Midwest,Bronze,8,5793.39,234.29,4.9,Active,Referral
9574,49,Midwest,Bronze,91,6952.36,357.8,4.8,Active,Social Media
9575,48,Southwest,Silver,45,9243.45,496.6,1.4,Active,Store
9576,35,Northeast,Bronze,93,6663.45,130.71,3.5,Active,Social Media
9577,60,Southeast,Silver,70,4318.26,282.96,4.3,Active,Online
9578,24,Northeast,Gold,59,247.71,423.0,1.7,Active,Store
9579,58,Northeast,Gold,10,7282.99,18.27,1.5,Active,Social Media
9580,18,Southeast,Bronze,9,9648.66,109.72,2.0,Active,Social Media
9581,78,West,Platinum,2,4702.35,265.27,2.1,Suspended,Store
9582,31,Northeast,Gold,18,3397.69,280.6,4.9,Active,Store
9583,69,Northeast,Bronze,1,5192.59,52.3,4.1,Active,Online
9584,49,Northeast,Gold,16,7284.37,209.64,1.2,Inactive,Online
9585,23,West,Gold,92,6.9,264.69,4.1,Active,Online
9586,56,Midwest,Silver,1,8872.12,217.26,1.7,Active,Social Media
9587,27,Southwest,Bronze,52,8863.63,353.29,2.4,Active,Online
9588,24,Southwest,Silver,15,5412.98,387.97,2.3,Inactive,Online
9589,43,West,Gold,9,1223.79,235.53,2.1,Active,Advertisement
9590,51,Northeast,Bronze,67,6718.06,218.57,2.2,Active,Social Media
9591,47,Southwest,Silver,42,1378.46,355.63,4.0,Active,Store
9592,53,West,Bronze,89,5075.47,282.1,2.1,Active,Referral
9593,38,Southeast,Silver,57,936.3,436.52,4.2,Active,Store
9594,79,Southwest,Bronze,59,5890.65,245.76,1.4,Active,Store
9595,77,Southeast,Bronze,23,3180.69,291.42,3.4,Active,Online
9596,34,Northeast,Gold,75,8309.91,73.11,4.5,Active,Store
9597,50,Southwest,Gold,84,7999.46,419.64,1.3,Active,Referral
9598,27,West,Bronze,15,9984.74,216.92,3.5,Active,Online
9599,68,Midwest,Silver,99,2575.03,362.34,3.0,Inactive,Referral
9600,80,Southwest,Silver,98,618.01,220.45,2.3,Inactive,Social Media
9601,64,Southwest,Gold,8,4430.03,10.5,1.4,Active,Social Media
9602,59,Southwest,Silver,5,834.03,206.2,3.7,Suspended,Advertisement
9603,68,Southwest,Silver,64,1785.0,82.28,2.2,Active,Store
9604,29,West,Platinum,77,5973.0,205.32,2.4,Active,Store
9605,73,West,Gold,23,5921.31,167.46,3.9,Active,Online
9606,33,Midwest,Bronze,9,433.27,109.25,4.8,Inactive,Online
9607,58,West,Silver,81,4429.05,70.65,2.3,Inactive,Online
9608,49,West,Silver,72,5302.19,366.99,4.0,Active,Referral
9609,32,Northeast,Gold,26,2680.24,379.88,4.8,Active,Store
9610,79,Northeast,Bronze,82,8720.43,139.85,1.4,Inactive,Social Media
9611,44,Southeast,Silver,99,1610.99,252.64,3.1,Active,Social Media
9612,45,Midwest,Bronze,2,2539.02,237.39,1.0,Inactive,Store
9613,34,Northeast,Bronze,37,1569.94,184.07,4.3,Active,Store
